"ipm_id"	"demographic_parameter"	"formula"	"model_type"	"kernel_id"
"aaa187"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa187"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa187"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa187"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa187"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa187"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa187"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa187"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa188"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa188"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa188"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa188"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa188"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa188"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa188"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa188"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa188"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa188"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa188"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa188"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa188"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa189"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa189"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa189"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa189"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa189"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa189"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa189"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa189"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa189"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa189"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa189"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa189"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa189"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa190"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa190"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa190"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa190"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa190"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa190"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa190"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa190"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa190"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa190"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa190"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa190"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa190"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa191"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa191"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa191"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa191"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa191"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa191"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa191"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa191"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa191"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa191"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa191"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa191"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa191"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa192"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa192"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa192"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa192"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa192"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa192"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa192"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa192"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa192"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa192"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa192"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa192"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa192"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa193"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa193"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa193"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa193"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa193"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa193"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa193"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa193"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa193"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa193"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa193"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa193"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa193"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa194"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa194"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa194"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa194"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa194"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa194"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa194"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa194"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa194"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa194"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa194"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa194"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa194"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa195"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa195"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa195"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa195"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa195"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa195"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa195"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa195"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa195"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa195"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa195"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa195"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa195"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa196"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa196"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa196"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa196"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa196"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa196"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa196"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa196"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa196"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa196"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa196"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa196"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa196"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa197"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa197"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa197"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa197"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa197"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa197"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa197"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa197"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa197"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa197"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa197"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa197"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa197"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa198"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa198"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa198"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa198"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa198"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa198"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa198"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa198"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa198"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa198"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa198"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa198"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa198"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa199"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa199"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa199"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa199"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa199"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa199"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa199"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa199"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa199"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa199"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa199"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa199"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa199"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa200"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa200"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa200"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa200"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa200"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa200"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa200"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa200"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa200"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa200"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa200"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa200"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa200"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa201"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa201"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa201"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa201"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
"aaa201"	"Growth"	"g_mean = sign(growth) * abs(growth) ^ (1/3)"	"Evaluated"	"P"
"aaa201"	"Growth"	"growth = g_i + g_el * elev_g + g_frost * annfrost + g_s * (size_1 ^ 3)"	"Evaluated"	"P"
"aaa201"	"Fecundity"	"rep_p = fl_p * germ_p"	"Evaluated"	"F"
"aaa201"	"Fecundity"	"fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv)))"	"Evaluated"	"F"
"aaa201"	"Fecundity"	"germ_p = exp(germ_i + germ_el * elev_germ ) / (1 + exp(germ_i + germ_el * elev_germ))"	"Evaluated"	"F"
"aaa201"	"Fecundity"	"sdl_s = Norm(sdl_mean, sdl_sd)"	"Substituted"	"F"
"aaa201"	"Fecundity"	"n_infl = exp(infl_n)"	"Evaluated"	"F"
"aaa201"	"Fecundity"	"n_fl = exp(fl_n)"	"Evaluated"	"F"
"aaa201"	"Fecundity"	"n_seed = exp(seed_i)"	"Evaluated"	"F"
"aaa202"	"Survival"	"s = ssurv * wsurv"	"Evaluated"	"P"
"aaa202"	"Survival"	"ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))"	"Evaluated"	"P"
"aaa202"	"Survival"	"wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))"	"Evaluated"	"P"
"aaa202"	"Growth"	"g = Norm( g_mean, g_sd)"	"Substituted"	"P"
